term,reading,meaning,pos,source_scope,source_type,difficulty,notes
conducive,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
confederation,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
confer,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
confide,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
configuration,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
congregate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
connotation,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
consecutive,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
conserve,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
console,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
conspicuous,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
conspire,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
constituent,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
constrain,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
consulate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
contagious,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
contemplate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
contingent,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
contrive,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
convene,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
converge,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
converse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
convict,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
convoy,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
coral,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cordial,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cork,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
corporal,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
corpse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
correlate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
corrode,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cosmetic,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cosmopolitan,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
counteract,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
counterfeit,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
coup(d'état),,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
courtesy,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crackdown,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cradle,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cram,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crave,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
credential,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
credible,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cricket,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cripple,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crisp,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crouch,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crow,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crude,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crumble,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crunch,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
crust,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cub,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cuisine,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
culminate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cult,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cumulative,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cunning,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
curfew,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
curtail,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
custody,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cylinder,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
cynical,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dart,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dazzle,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deadlock,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
debris,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
debut,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
decimal,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
decree,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dedicate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deduce,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deduct,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
default,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
defer,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
degenerate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
degrade,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
delicacy,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
delude,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
demographic,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
denote,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
denounce,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
depict,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deplete,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deplore,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deploy,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deport,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
depot,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
depreciate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
derail,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deregulate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
designate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
desolate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
despise,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
destiny,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
detach,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
detain,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deter,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
detergent,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
detriment,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
devastate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
deviate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
devour,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
diesel,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
differentiate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
diffuse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dilute,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
diminish,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dinosaur,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
directory,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
disarm,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
discern,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
disclose,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
discord,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
discourse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
discreet,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
discrepancy,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dismantle,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dismay,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dispatch/despatch,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dispense,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
disperse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
displace,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
disposition,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
disregard,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dissent,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dissertation,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dissident,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
distil(l),,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
distort,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
divert,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dividend,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
divine,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
doctrine,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dodge,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dogma,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dole,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
domain,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dome,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dough,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
downgrade,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
doze,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
drawback,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dread,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dressing,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dub,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dubious,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
duplicate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dwarf,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
dwell,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
Easter,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
eccentric,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
eclipse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
ecosystem,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
edible,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
ego,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
eject,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
elaborate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
elapse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
elastic,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
electoral,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
elicit,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
eligible,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
eloquent,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
emancipate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
embargo,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
embark,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
embed,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
embody,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
embroidery,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
emigrate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
eminent,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
empirical,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
emulate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
enact,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
enclose,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
encyclop(a)edia,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
endeavo(u)r,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
endorse,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
endow,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
enlist,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
ensue,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
entail,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
entity,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
entrust,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
envelop,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
envisage,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
envoy,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
epic,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
epidemic,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
epoch,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
equate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
equator,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
equity,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
eradicate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
erect,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
erode,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
errand,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
erupt,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
escalate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
escort,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
esteem,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
esthetic/aesthetic esthetics/aesthetics,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
etiquette,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
evacuate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
evade,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
evaporate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
evoke,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
excerpt,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
exempt,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
exotic,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
expedition,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
expire,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
exponent,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
exposition,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
exquisite,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
extinct,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
extract,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
extravagant,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
fabricate,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
fabulous,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
facet,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
faction,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
fascist,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
feast,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
feat,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
feeble,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
feminine,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
finite,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
fiscal,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flank,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flap,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flare,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flatter,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
fling,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flip,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flirt,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flush,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
flutter,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
foam,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
foe,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
foil,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
folklore,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
foretell,,,,cet6,official_syllabus_2016,3,全国大学英语四、六级考试大纲（2016年修订版）词表；★标为六级词。
